SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;65;340;2022-12-18;4583001999;1;01;1994-01-20;20;АО "ВУЗ-БАНК";046577781;30101810600000000781;ООО КБ "УРАЛФИНАНС";046577993;30101810100000000993;Назначение платежа? Например, порядковый номер ED101 = 340
02;82;341;2022-12-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Республики Дагестан;282000048;40301810200000000150;Ликвидационная комиссия АКБ "ПРОМИНВЕСТБАНК" (ПАО);044525173;30101810645250000173;Назначение платежа? Например, порядковый номер ED101 = 341
02;45;342;2022-12-18;4583001999;1;01;2017-10-12;90;КУ АКБ "КРЫЛОВСКИЙ" (АО) - ГК "АСВ";040349569;30101810900000000569;КУ КБ"КУБАНСКИЙ УНИВЕРСАЛЬНЫЙ БАНК"ООО-ГК АСВ;040349745;30101810300000000745;Назначение платежа? Например, порядковый номер ED101 = 342
02;45;343;2022-12-18;4583001999;1;01;1994-01-20;90;КУ АО "МАЙКОПБАНК" - ГК "АСВ";242000073;30101810500000000704;Избирательная комиссия Липецкой области;047908704;40301810400000000001;Назначение платежа? Например, порядковый номер ED101 = 343
02;22;344;2022-12-18;4583001999;1;01;2006-05-18;30;Поволжский филиал АО "Райффайзенбанк";042202847;30101810300000000847;ЦИК РМ;289000040;40202810700000000001;Назначение платежа? Например, порядковый номер ED101 = 344
02;99;345;2022-12-18;4583001999;1;01;1998-04-14;99;избирательная комиссия Еврейской автономной области;299000020;40301810700000000083;КУ АКБ "ИнтрастБанк" (ОАО) - ГК "АСВ";044525154;30101810745250000154;Назначение платежа? Например, порядковый номер ED101 = 345
02;73;346;2022-12-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Ульяновской области;273000290;40301810200000000001;АО "КУБАНЬТОРГБАНК";040349718;30101810900000000718;Назначение платежа? Например, порядковый номер ED101 = 346
02;03;347;2022-12-18;4583001999;1;01;1995-02-01;20;ООО КБ "ВНЕШФИНБАНК";040349909;30101810900000000909;"Муниципальный Камчатпрофитбанк" (АО);043002717;30101810100000000717;Назначение платежа? Например, порядковый номер ED101 = 347
02;50;348;2022-12-18;4583001999;1;01;2020-04-27;30;Филиал АО АКБ "НОВИКОМБАНК" в г. Новосибирске;045004162;30101810150045004162;АО "БАНК "ВОЛОГЖАНИН";041909760;30101810800000000760;Назначение платежа? Например, порядковый номер ED101 = 348
02;28;349;2022-12-18;4583001999;1;01;1999-03-05;30;филиал "ОРБИТА" АО "Банк "Торжок";042809903;30101810900000000903;"Северный Народный Банк" (АО) Ф-л в г. Ухта;048717785;30101810000000000785;Назначение платежа? Например, порядковый номер ED101 = 349
02;8700;350;2022-12-18;4583001999;1;01;2019-10-25;30;"Северный Народный Банк" (АО) Ф-л в г. Усинск;277000440;30101810440300087777;ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА;048718777;40301810300000000059;Назначение платежа? Например, порядковый номер ED101 = 350
02;45;351;2022-12-18;4583001999;1;01;2011-12-29;52;УФК по г. Москве;044588101;40116810300000010007;ФИЛИАЛ АКБ "ФОРА-БАНК" (АО) В Г. СТАВРОПОЛЬ;040702793;30101810007020000793;Назначение платежа? Например, порядковый номер ED101 = 351
02;07;352;2022-12-18;4583001999;1;01;1995-05-15;20;КБ "КОНТИНЕНТАЛЬ"ООО;040708744;30101810900000000744;избирательная комиссия Ставропольского края;207000150;40301810800000000001;Назначение платежа? Например, порядковый номер ED101 = 352
02;45;353;2022-12-18;4583001999;1;01;1994-03-01;20;АО АКБ "ЕВРОФИНАНС МОСНАРБАНК";044525204;30101810900000000204;УФК по Мурманской области;044782100;40116810900000010010;Назначение платежа? Например, порядковый номер ED101 = 353
02;27;354;2022-12-18;4583001999;1;01;2000-01-01;99;ИККО;227000057;40301810700000000002;ИЗБИРКОМ РТ;293000016;40202810300000000002;Назначение платежа? Например, порядковый номер ED101 = 354
02;60;355;2022-12-18;4583001999;1;01;1994-01-20;20;ПАО КБ "СЕЛЬМАШБАНК";046015860;30101810400000000860;Межрегиональное операционное УФК;044584101;40116810540800000008;Назначение платежа? Например, порядковый номер ED101 = 355
02;40;356;2022-12-18;4583001999;1;01;2014-04-01;30;ФИЛИАЛ ООО КБ "РОСТФИНАНС" В САНКТ-ПЕТЕРБУРГЕ;044030733;30101810340300000733;Ф-Л АКБ "ФОРА-БАНК" (АО) В Г.РОСТОВ-НА-ДОНУ;046015051;30101810460150000051;Назначение платежа? Например, порядковый номер ED101 = 356
02;45;357;2022-12-18;4583001999;1;01;1994-05-10;20;КБ "ЛОКО-Банк" (АО);044525787;30101810945250000161;ПАО "БАНК УРАЛСИБ";044525161;30101810100000000787;Назначение платежа? Например, порядковый номер ED101 = 357
02;71;358;2022-12-18;4583001999;1;01;2017-04-19;30;СФ АО БАНК "СНГБ";047144778;30101810165777100778;ТФ АО БАНК "СНГБ";047102870;30101810500000000870;Назначение платежа? Например, порядковый номер ED101 = 358
02;54;359;2022-12-18;4583001999;1;01;2000-01-01;99;Облизбирком;254000012;40301810900000000118;Московский филиал АО КИБ "ЕВРОАЛЬЯНС";044525697;30101810545250000697;Назначение платежа? Например, порядковый номер ED101 = 359
02;29;360;2022-12-18;4583001999;1;01;2001-02-23;30;КАЛУЖСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";042908780;30101810100000000780;СТАВРОПОЛЬСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040702701;30101810200000000701;Назначение платежа? Например, порядковый номер ED101 = 360
02;57;361;2022-12-18;4583001999;1;01;2015-11-16;99;Избирательная комиссия Пермского края;257000961;40301810057730000001;КУ АКБ "ЕНИСЕЙ" (ПАО) - ГК "АСВ";040407795;30101810800000000795;Назначение платежа? Например, порядковый номер ED101 = 361
02;45;362;2022-12-18;4583001999;1;01;2022-10-13;30;Филиал № 1 НКО "ИНКАХРАН" (АО);044525056;30103810545374525056;АО "Райффайзенбанк";044525700;30101810200000000700;Назначение платежа? Например, порядковый номер ED101 = 362
02;95;363;2022-12-18;4583001999;1;01;1995-07-14;99;Избирательная комиссия Республики Хакасия;295000301;40301810800000000033;избирательная комиссия Тамбовской области;268000429;40301810500000000001;Назначение платежа? Например, порядковый номер ED101 = 363
02;67;364;2022-12-18;4583001999;1;01;2014-05-27;99;Севастопольская городская избирательная комиссия;044697100;40301810967110000001;УФК по Московской области;267000017;40116810946970010001;Назначение платежа? Например, порядковый номер ED101 = 364
02;45;365;2022-12-18;4583001999;1;01;1994-09-20;20;ООО КБ "АРЕСБАНК";044525229;30101810845250000229;Филиал "Тульский" ООО КБ "АРЕСБАНК";047003792;30101810300000000792;Назначение платежа? Например, порядковый номер ED101 = 365
02;45;366;2022-12-18;4583001999;1;01;2017-04-18;90;КУ АО "Рускобанк" - ГК "АСВ";044106725;30101810200000000725;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ АО АКБ "КОНСТАНС-БАНК";044106770;30101810200000000770;Назначение платежа? Например, порядковый номер ED101 = 366
02;45;367;2022-12-18;4583001999;1;01;2016-01-25;90;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ ООО "ЛЕНОБЛБАНК";044106741;30101810200000000741;КУ ООО КБ "НОВОПОКРОВСКИЙ" - ГК "АСВ";040349808;30101810700000000808;Назначение платежа? Например, порядковый номер ED101 = 367
02;45;368;2022-12-18;4583001999;1;01;1996-06-10;20;Банк "ВБРР" (АО);044525880;30101810900000000880;КУ АО КОМСОЦБАНК "БУМЕРАНГ"-ГК "АСВ";041946748;30101810500000000748;Назначение платежа? Например, порядковый номер ED101 = 368
02;04;369;2022-12-18;4583001999;1;01;1994-01-20;30;ФИЛИАЛ БАНКА ВТБ (ПАО) В Г.КРАСНОЯРСКЕ;040407777;30101810200000000777;ФИЛИАЛ "СДМ-БАНК" (ПАО) В Г.КРАСНОЯРСКЕ;040407862;30101810500000000862;Назначение платежа? Например, порядковый номер ED101 = 369
02;45;370;2022-12-18;4583001999;1;01;1998-08-21;20;АО "Денизбанк Москва";044525102;30101810400000000102;АО "ОТП Банк";044525311;30101810000000000311;Назначение платежа? Например, порядковый номер ED101 = 370
02;45;371;2022-12-18;4583001999;1;01;2017-02-08;30;Филиал "Московский" АО КБ "Солидарность";044525666;30101810845250000067;ПАО "РосДорБанк";044525067;30101810945250000666;Назначение платежа? Например, порядковый номер ED101 = 371
02;45;372;2022-12-18;4583001999;1;01;2014-04-18;20;АКБ "Держава" ПАО;044525675;30101810745250000675;МОРСКОЙ БАНК (АО);044525095;30101810545250000095;Назначение платежа? Например, порядковый номер ED101 = 372
02;50;373;2022-12-18;4583001999;1;01;1994-01-20;20;АО "БАНК АКЦЕПТ";045004815;30101810200000000815;БАНК "ЛЕВОБЕРЕЖНЫЙ" (ПАО);045004850;30101810100000000850;Назначение платежа? Например, порядковый номер ED101 = 373
02;50;374;2022-12-18;4583001999;1;01;2016-09-27;30;Ф-Л СИБИРСКИЙ ПАО БАНК "ФК ОТКРЫТИЕ";045004867;30101810250040000867;КУ ООО КБ "Кредит Экспресс" - ГК "АСВ";046015961;30101810600000000961;Назначение платежа? Например, порядковый номер ED101 = 374
02;49;375;2022-12-18;4583001999;1;01;2000-01-01;99;ИКНО;249000136;40202810345370495904;АО АИКБ "ЕНИСЕЙСКИЙ ОБЪЕДИНЕННЫЙ БАНК";040407523;30101810650040000523;Назначение платежа? Например, порядковый номер ED101 = 375
02;45;376;2022-12-18;4583001999;1;01;1994-01-20;20;ТКБ БАНК ПАО;044525388;30101810800000000388;АО "СИТИ ИНВЕСТ БАНК";044030702;30101810600000000702;Назначение платежа? Например, порядковый номер ED101 = 376
02;45;377;2022-12-18;4583001999;1;01;2021-01-27;20;НКО ЦК РДК (АО);044525053;30103810145250000053;Избирательная комиссия Красноярского края;204000206;40301810200000000033;Назначение платежа? Например, порядковый номер ED101 = 377
02;05;378;2022-12-18;4583001999;1;01;2002-04-26;30;ПРИМОРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040407915;30101810200000000861;КРАСНОЯРСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО);040507861;30101810800000000915;Назначение платежа? Например, порядковый номер ED101 = 378
02;04;379;2022-12-18;4583001999;1;01;2006-03-10;30;Ф-Л БАНКА ГПБ (АО) "ВОСТОЧНО-СИБИРСКИЙ";040407877;30101810100000000877;КРАСНОЯРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040407923;30101810300000000923;Назначение платежа? Например, порядковый номер ED101 = 379
02;58;380;2022-12-18;4583001999;1;01;2019-12-31;99;ТИК города Пскова;200001031;40206810540300058009;ООО "Первый Клиентский Банк";044525134;30101810545250000134;Назначение платежа? Например, порядковый номер ED101 = 380
02;45;381;2022-12-18;4583001999;1;01;2000-10-27;30;Московский филиал АБ "РОССИЯ";044525112;30101810500000000112;ООО КБ "СИНКО-БАНК";044525346;30101810045250000346;Назначение платежа? Например, порядковый номер ED101 = 381
02;57;382;2022-12-18;4583001999;1;01;2002-11-21;30;Ф-Л БАНКА ГПБ (АО) "ЗАПАДНО-УРАЛЬСКИЙ";045773808;30101810200000000808;ООО "ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК";049514745;30101810900000000745;Назначение платежа? Например, порядковый номер ED101 = 382
02;03;383;2022-12-18;4583001999;1;01;2006-06-22;30;ЮЖНЫЙ ФИЛИАЛ АО "РАЙФФАЙЗЕНБАНК";040349556;30101810900000000556;Ф-л Азиатско-Тихоокеанский Банк АО г.Улан-Удэ;048142744;30101810700000000744;Назначение платежа? Например, порядковый номер ED101 = 383
02;45;384;2022-12-18;4583001999;1;01;1994-07-01;20;КБ "СИСТЕМА" ООО;044525494;30101810600000000494;АО Банк "Национальный стандарт";044525498;30101810045250000498;Назначение платежа? Например, порядковый номер ED101 = 384
02;24;385;2022-12-18;4583001999;1;01;2013-08-26;20;РНКО "ИНЭКО" (ООО);044525142;30103810124060000807;ф-л ПАО "Банк "Санкт-Петербург" в г.Москве;042406807;30101810045250000142;Назначение платежа? Например, порядковый номер ED101 = 385
02;40;386;2022-12-18;4583001999;1;01;2011-04-01;30;Ф. ОПЕРУ БАНКА ВТБ (ПАО) В САНКТ-ПЕТЕРБУРГЕ;044030704;30101810200000000704;Филиал № 7701 Банка ВТБ (ПАО);044525745;30101810345250000745;Назначение платежа? Например, порядковый номер ED101 = 386
02;80;387;2022-12-18;4583001999;1;01;1999-03-19;30;Ф-Л БАНКА ГПБ (АО) В Г.УФЕ;048073928;30101810300000000928;КУ ООО КБ "Донинвест" - ГК "АСВ";046015872;30101810100000000872;Назначение платежа? Например, порядковый номер ED101 = 387
02;45;388;2022-12-18;4583001999;1;01;1994-01-20;90;Ликвидатор ПАО АРКБ "Росбизнесбанк"-ГК "АСВ";044525676;30101810045250000676;КУ ОАО "СИБНЕФТЕБАНК" - ГК "АСВ";047102861;30101810700000000861;Назначение платежа? Например, порядковый номер ED101 = 388
02;71;389;2022-12-18;4583001999;1;01;2018-03-23;90;КУ БАНК СБРР (ООО) - ГК "АСВ";047102804;30101810000000000804;КУ ЗАО "ТЮМЕНЬАГРОПРОМБАНК"-ГК "АСВ";047102885;30101810100000000885;Назначение платежа? Например, порядковый номер ED101 = 389
02;45;390;2022-12-18;4583001999;1;01;2017-03-28;90;КУ АО "ФОРУС БАНК" - ГК "АСВ";042202720;30101810100000000720;КУ ООО "ПК-БАНК" - ГК "АСВ";042202735;30101810722020000735;Назначение платежа? Например, порядковый номер ED101 = 390
02;45;391;2022-12-18;4583001999;1;01;1994-01-20;90;КУ ПАО НКБ "РАДИОТЕХБАНК" - ГК "АСВ";042202773;30101810522020000773;КУ АО КБ "Ассоциация" - ГК "АСВ";042282751;30101810100000000751;Назначение платежа? Например, порядковый номер ED101 = 391
02;83;392;2022-12-18;4583001999;1;01;2016-09-26;30;Ф-Л СЕВЕРО-КАВКАЗСКИЙ ПАО БАНК "ФК ОТКРЫТИЕ";046015846;30101810083270000780;КУ ОАО КБ "МАКСИМУМ" - ГК "АСВ";048327780;30101810060150000846;Назначение платежа? Например, порядковый номер ED101 = 392
02;45;393;2022-12-18;4583001999;1;01;2016-06-27;20;АО "Банк ДОМ.РФ";044525266;30101810345250000266;АО "ЭКОНОМБАНК";046311722;30101810100000000722;Назначение платежа? Например, порядковый номер ED101 = 393
02;40;394;2022-12-18;4583001999;1;01;1994-01-20;20;Таврический Банк (АО);044030877;30101810700000000877;АО "СЭБ БАНК";044030747;30101810500000000747;Назначение платежа? Например, порядковый номер ED101 = 394
02;40;395;2022-12-18;4583001999;1;01;1994-01-20;20;ООО БАНК ОРАНЖЕВЫЙ;044030904;30101810000000000904;КУ ЗАО "МАБ" - ГК "АСВ";044525832;30101810000000000832;Назначение платежа? Например, порядковый номер ED101 = 395
02;45;396;2022-12-18;4583001999;1;01;2015-05-08;90;КУ СБ БАНК (ООО) - ГК "АСВ";044525921;30101810745250000921;КУ ООО КБ "МЕГАПОЛИС" - ГК "АСВ";049706723;30101810600000000723;Назначение платежа? Например, порядковый номер ED101 = 396
02;45;397;2022-12-18;4583001999;1;01;1994-01-20;90;КУ АКБ "ЧУВАШКРЕДИТПРОМБАНК" ПАО - ГК "АСВ";049706725;30101810200000000725;ГК "АСВ"-КУ КБ "БДБ" (ООО);049706717;30101810700000000717;Назначение платежа? Например, порядковый номер ED101 = 397
02;94;398;2022-12-18;4583001999;1;01;2012-08-08;90;КУ ОАО "УРАЛЬСКИЙ ТРАСТОВЫЙ БАНК" - ГК "АСВ";049401869;30101810200000000869;КУ БАНК-Т (ОАО) - ГК "АСВ";044525436;30101810845250000436;Назначение платежа? Например, порядковый номер ED101 = 398
02;45;399;2022-12-18;4583001999;1;01;2014-12-12;90;КУ КБ СССБ (ООО) - ГК "АСВ";044525179;30101810245250000146;КУ ООО КБ "НКБ" - ГК "АСВ";044525146;30101810445250000179;Назначение платежа? Например, порядковый номер ED101 = 399
02;45;400;2022-12-18;4583001999;1;01;2015-11-09;90;КУ ЗАО "М БАНК" - ГК "АСВ";044525241;30101810645250000241;КУ ОАО БАНК "МБФИ" - ГК "АСВ";044525536;30101810745250000536;Назначение платежа? Например, порядковый номер ED101 = 400
02;45;401;2022-12-18;4583001999;1;01;2017-11-08;90;КУ "РИАБАНК" (АО) - ГК "АСВ";044525538;30101810345250000538;КУ ООО КБ "СОЮЗНЫЙ" - ГК "АСВ";044525553;30101810045250000553;Назначение платежа? Например, порядковый номер ED101 = 401
02;45;402;2022-12-18;4583001999;1;01;2016-08-30;90;КУ АО "СТАРБАНК" - ГК "АСВ";044525645;30101810445250000645;КУ БАНК РСБ 24 (АО) - ГК "АСВ";044525760;30101810045250000760;Назначение платежа? Например, порядковый номер ED101 = 402
02;45;403;2022-12-18;4583001999;1;01;2017-03-15;90;КУ ПАО М2М ПРАЙВЕТ БАНК - ГК "АСВ";044525779;30101810845250000779;КУ ОАО "АБ "ПУШКИНО" - ГК "АСВ";044525287;30101810845250000287;Назначение платежа? Например, порядковый номер ED101 = 403
02;45;404;2022-12-18;4583001999;1;01;2016-11-10;90;КУ БАНК "КРЕДИТ-МОСКВА" (ПАО) - ГК "АСВ";044525501;30101810945250000501;КУ АО "ФИА-БАНК" - ГК "АСВ";043678929;30101810100000000929;Назначение платежа? Например, порядковый номер ED101 = 404
02;36;405;2022-12-18;4583001999;1;01;2016-08-12;90;КУ ООО КБ "ЭЛ БАНК" - ГК "АСВ";043678859;30101810500000000859;КУ АКБ "АКЦИЯ" ОАО - ГК "АСВ";042406707;30101810600000000707;Назначение платежа? Например, порядковый номер ED101 = 405
02;45;406;2022-12-18;4583001999;1;01;2014-02-06;90;КУ ЗАО КБ "УРАЛЛИГА";047501751;30101810000000000742;КУ БАНК "РЕЗЕРВ" (АО);047501742;30101810800000000751;Назначение платежа? Например, порядковый номер ED101 = 406
02;45;407;2022-12-18;4583001999;1;01;2012-01-26;90;КУ ООО "УИК-БАНК";047501843;30101810200000000843;КУ ООО "ВЛАДПРОМБАНК" - ГК "АСВ";041708708;30101810700000000708;Назначение платежа? Например, порядковый номер ED101 = 407
02;57;408;2022-12-18;4583001999;1;01;2014-10-14;90;КОНКУРСНЫЙ УПР. ОАО АКБ "ЭКОПРОМБАНК"-ГК"АСВ";045773707;30101810000000000707;ФИЛИАЛ ПАО "БАНК УРАЛСИБ" В Г.САНКТ-ПЕТЕРБУРГ;044030706;30101810800000000706;Назначение платежа? Например, порядковый номер ED101 = 408
02;45;409;2022-12-18;4583001999;1;01;1994-01-20;20;ООО "ХКФ БАНК";044525245;30101810845250000245;ООО "СПЕЦСТРОЙБАНК";044525728;30101810045250000728;Назначение платежа? Например, порядковый номер ED101 = 409
02;65;410;2022-12-18;4583001999;1;01;2017-11-10;30;ФИЛИАЛ № 6602 БАНКА ВТБ (ПАО);046577501;30101810165770000501;Избирательная комиссия Владимирской области;217000027;40301810200000000001;Назначение платежа? Например, порядковый номер ED101 = 410
02;03;411;2022-12-18;4583001999;1;01;1993-12-30;99;избирательная комиссия Краснодарского края;203000221;40301810300000000001;ЦИК Республики Татарстан;292000450;40301810500000000001;Назначение платежа? Например, порядковый номер ED101 = 411
02;08;412;2022-12-18;4583001999;1;01;2000-11-17;30;ФИЛИАЛ "ХАБАРОВСКИЙ" АО "АЛЬФА-БАНК";040813770;30101810800000000770;Ф-Л АО АКБ "НОВИКОМБАНК" В Г.РОСТОВЕ-НА-ДОНУ;046015066;30101810060150000066;Назначение платежа? Например, порядковый номер ED101 = 412
02;60;413;2022-12-18;4583001999;1;01;2017-10-20;30;ФИЛИАЛ ЮЖНЫЙ ПАО БАНКА "ФК ОТКРЫТИЕ";044525151;30101810560150000061;АО "Банк Русский Стандарт";046015061;30101810845250000151;Назначение платежа? Например, порядковый номер ED101 = 413
02;45;414;2022-12-18;4583001999;1;01;1995-09-27;20;Банк "СЕРВИС РЕЗЕРВ" (АО);044525178;30101810145250000178;АКБ "Ланта-Банк" (АО);044525348;30101810400000000348;Назначение платежа? Например, порядковый номер ED101 = 414
02;10;415;2022-12-18;4583001999;1;01;1994-01-20;20;"Азиатско-Тихоокеанский Банк" (АО);041012765;30101810300000000765;ПАО КБ "ЦЕНТР-ИНВЕСТ";046015762;30101810100000000762;Назначение платежа? Например, порядковый номер ED101 = 415
02;45;416;2022-12-18;4583001999;1;01;2013-08-12;20;ООО "Икано Банк";044525766;30101810600000000766;АО АКБ "ЦентроКредит";044525514;30101810700000000514;Назначение платежа? Например, порядковый номер ED101 = 416
02;45;417;2022-12-18;4583001999;1;01;1994-10-25;20;АО "Банк Кредит Свисс (Москва)";044525236;30101810800000000236;КУ БАНК "ПЕРВОМАЙСКИЙ" (ПАО) - ГК "АСВ";040349715;30101810000000000715;Назначение платежа? Например, порядковый номер ED101 = 417
02;45;418;2022-12-18;4583001999;1;01;1994-01-20;90;КУ Банк "Таатта" АО - ГК "АСВ";049805709;30101810300000000709;Луганский филиал ПАО "Промсвязьбанк";040052122;30101810145370000122;Назначение платежа? Например, порядковый номер ED101 = 418
02;46;419;2022-12-18;4583001999;1;01;2010-12-20;52;УФК по Московской области;044674100;40116810500000010004;ООО РНКО "Платежный конструктор";044030308;30103810245374030308;Назначение платежа? Например, порядковый номер ED101 = 419
02;4500;420;2022-12-18;4583001999;1;01;2016-06-14;20;ЦМРБанк (ООО);004525988;30101810345250000059;УФК ПО Г. МОСКВЕ;044525059;40102810545370000003;Назначение платежа? Например, порядковый номер ED101 = 420
02;45;421;2022-12-18;4583001999;1;01;2016-09-14;52;УФК ПО МОСКОВСКОЙ ОБЛАСТИ;004525987;40102810845370000004;УФК по г.Санкт-Петербургу;014030106;40102810945370000005;Назначение платежа? Например, порядковый номер ED101 = 421
02;41;422;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Ленинградской области;014106101;40102810745370000006;УФК по Ханты-Мансийскому автономному округу-Югре;007162163;40102810245370000007;Назначение платежа? Например, порядковый номер ED101 = 422
02;71;423;2022-12-18;4583001999;1;01;1997-11-28;52;УФК  ПО ЯМАЛО-НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ;007182108;40102810145370000008;УФК по Красноярскому краю;010407105;40102810245370000011;Назначение платежа? Например, порядковый номер ED101 = 423
02;05;424;2022-12-18;4583001999;1;01;1993-06-28;52;УФК по Приморскому краю;010507002;40102810545370000012;УФК по Ставропольскому краю;010702101;40102810345370000013;Назначение платежа? Например, порядковый номер ED101 = 424
02;08;425;2022-12-18;4583001999;1;01;1994-07-06;52;УФК по Хабаровскому краю;010813050;40102810845370000014;УФК по Амурской области;011012100;40102810245370000015;Назначение платежа? Например, порядковый номер ED101 = 425
02;45;426;2022-12-18;4583001999;1;01;2014-12-12;90;КУ ЗАО "СЕВЕРНАЯ КЛИРИНГОВАЯ ПАЛАТА";041117309;30103810400000000309;ООО "БМВ Банк";044525770;30101810145250000770;Назначение платежа? Например, порядковый номер ED101 = 426
02;64;427;2022-12-18;4583001999;1;01;2008-09-16;99;Избирательная комиссия Сахалинской области;043207776;40301810800000000101;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ ООО "БАНК РБ"-ГК "АСВ";264000026;30101810900000000776;Назначение платежа? Например, порядковый номер ED101 = 427
02;45;428;2022-12-18;4583001999;1;01;1994-12-09;20;АО "РФК-банк";044525257;30101810545250000257;АО "Тимер Банк";044525567;30101810345250000567;Назначение платежа? Например, порядковый номер ED101 = 428
02;94;429;2022-12-18;4583001999;1;01;1994-01-20;20;ПАО "БЫСТРОБАНК";049401814;30101810200000000814;Ликвидатор НКО "ЭПС" (ООО);044525313;30103810445250000313;Назначение платежа? Например, порядковый номер ED101 = 429
02;94;430;2022-12-18;4583001999;1;01;1995-09-27;99;Центральная избирательная комиссия Удмуртской Республики;294000122;40202810400000000011;ХАБАРОВСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";040813733;30101810300000000733;Назначение платежа? Например, порядковый номер ED101 = 430
02;45;431;2022-12-18;4583001999;1;01;1994-03-01;20;АО КБ "Ситибанк";044525202;30101810300000000202;АО "Мидзухо Банк (Москва)";044525107;30101810900000000107;Назначение платежа? Например, порядковый номер ED101 = 431
02;45;432;2022-12-18;4583001999;1;01;2000-04-28;20;АО "МСП Банк";044525108;30101810200000000108;АБАКАНСКОЕ ОТДЕЛЕНИЕ  N8602 ПАО СБЕРБАНК;049514608;30101810500000000608;Назначение платежа? Например, порядковый номер ED101 = 432
02;04;433;2022-12-18;4583001999;1;01;1997-11-18;30;КРАСН.Ф-Л АО АИКБ "ЕНИСЕЙСК.ОБЪЕД.БАНК";040407853;30101810700000000853;Избирательная комиссия Республики Крым;235000565;40301810035100000001;Назначение платежа? Например, порядковый номер ED101 = 433
02;00;434;2022-12-18;4583001999;1;01;2022-10-20;52;УФК по Луганской Народной Республике;043601742;40102810345370000092;АО "КОШЕЛЕВ-БАНК";010052192;30101810236010000742;Назначение платежа? Например, порядковый номер ED101 = 434
02;65;435;2022-12-18;4583001999;1;01;2000-03-17;30;Ф-Л БАНКА ГПБ (АО) "УРАЛЬСКИЙ";046577411;30101810365770000411;УФК по Астраханской области;011203901;40102810445370000017;Назначение платежа? Например, порядковый номер ED101 = 435
02;14;436;2022-12-18;4583001999;1;01;1994-05-05;52;УФК по Белгородской области;011403102;40102810745370000018;УФК по Брянской области;011501101;40102810245370000019;Назначение платежа? Например, порядковый номер ED101 = 436
02;18;437;2022-12-18;4583001999;1;01;1994-12-23;52;УФК по Волгоградской области;011806101;40102810445370000021;УФК ПО ВОЛОГОДСКОЙ ОБЛАСТИ;011909101;40102810445370000022;Назначение платежа? Например, порядковый номер ED101 = 437
02;20;438;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Воронежской области;012007084;40102810945370000023;УФК по Нижегородской области;012202102;40102810745370000024;Назначение платежа? Например, порядковый номер ED101 = 438
02;24;439;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Ивановской области;012406500;40102810645370000025;УФК ПО ИРКУТСКОЙ ОБЛАСТИ;012520101;40102810145370000026;Назначение платежа? Например, порядковый номер ED101 = 439
02;26;440;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Республике Ингушетия;012618001;40102810345370000027;УФК по Калининградской области;012748051;40102810545370000028;Назначение платежа? Например, порядковый номер ED101 = 440
02;28;441;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Тверской области;012908002;40102810545370000029;УФК по Калужской области;012809106;40102810045370000030;Назначение платежа? Например, порядковый номер ED101 = 441
02;30;442;2022-12-18;4583001999;1;01;2007-12-24;52;УФК по Камчатскому краю;013002402;40102810945370000031;Избирательная комиссия Рязанской области;261000110;40301810500000000404;Назначение платежа? Например, порядковый номер ED101 = 442
02;50;443;2022-12-18;4583001999;1;01;2012-10-29;30;НОВОСИБИРСКИЙ Ф-Л ПАО АКБ "МЕТАЛЛИНВЕСТБАНК";045004785;30101810950040000785;ПАО КБ "УБРИР";046577795;30101810900000000795;Назначение платежа? Например, порядковый номер ED101 = 443
02;33;444;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Кировской области;013304182;40102810345370000033;УФК ПО КОСТРОМСКОЙ ОБЛАСТИ;013469126;40102810945370000034;Назначение платежа? Например, порядковый номер ED101 = 444
02;35;445;2022-12-18;4583001999;1;01;2014-04-10;52;УФК по Республике Крым;013510002;40102810645370000035;УФК по Самарской области;013601205;40102810545370000036;Назначение платежа? Например, порядковый номер ED101 = 445
02;37;446;2022-12-18;4583001999;1;01;2000-01-01;52;УФК по Курганской области;013735150;40102810345370000037;УФК ПО КУРСКОЙ ОБЛАСТИ;013807906;40102810545370000038;Назначение платежа? Например, порядковый номер ED101 = 446
